zbest_b_[j]	EBV_b_[j]	e_EBV_[j]	E_EBV_[j]	SFR_b_[j]	e_SFR_[j]	E_SFR_[j]	Mstar_b_[j]	e_Mstar_[j]	E_Mstar_[j]	RA_b_[j]	DEC_b_[j]	SDSS_NAME_[i]	RA_[i]	Dec_[i]	REDSHIFT_[i]	LOG_MBH_[i]	LOG_MBH_ERR_[i]	LOG_LBOL_[i]	LOG_REDD_[i]  LE[j]   LSbc[j]
0.8600	0.0574	0.015	0.015099999999999995	1.701e+01	2.650000000000002	2.6499999999999986	1.372e+11	44500000000.0	44400000000.0	325.57818	28.57892	214218.76+283444.1	325.57817	28.578927	0.86	8.1324125069775	0.12361811438219804	45.61812029169326	-0.6541713016854783  0.0 0.0
0.8310	0.1143	0.029700000000000004	0.02969999999999999	1.013e+00	0.01839999999999986	0.019000000000000128	8.905e+10	1630000000.0	1630000000.0	326.99169	4.06078	214758.01+040338.8	326.99171	4.0608059	0.831	8.470840438737907	0.06585794548359543	45.33357876097663	-1.2771407641625159  4.772e+44 0.0
0.8112	0.0138	0.0034999999999999996	0.003599999999999999	5.199e+01	5.969999999999999	5.969999999999999	4.039e+11	49200000000.0	49200000000.0	327.21877	-0.09851	214852.50-000554.7	327.21877	-0.098532	0.8112	8.889380068271445	0.09552293718455322	45.02564028324507	-2.003618871427614  0.0 6.879e+44
0.8456	0.1694	0.04479999999999999	0.044899999999999995	7.738e+00	0.16500000000000004	0.16599999999999948	1.573e+11	3300000000.0	3400000000.0	329.28381	20.84745	215708.09+205051.0	329.28374	20.847519	0.8456009	7.985915029832878	0.07171413750302652	45.45139080178023	-0.674403314453887  1.188e+44 5.502e+44
0.8990	0.0475	0.012200000000000003	0.012200000000000003	2.819e+01	0.22000000000000242	0.2099999999999973	2.190e+11	1800000000.0	1900000000.0	329.33077	10.23695	215719.37+101412.9	329.33072	10.236931	0.899	8.866746639703178	0.07638434746616744	45.371016799632386	-1.6356089264720295  4.001e+42 0.0
0.8522	0.0000	0.0	0.005	6.533e+00	0.009000000000000341	0.008999999999999453	5.398e+10	70000000.0	80000000.0	330.43554	0.38697	220144.51+002312.8	330.43549	0.38691083	0.8522	8.949811432788959	0.10290613407927122	45.46036482515444	-1.6293256940357532  0.0 0.0
0.8840	0.0000	0.0	0.005	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	330.6603	14.6734	220238.47+144024.1	330.66032	14.673378	0.884	7.984386497552899	0.2457663738059668	45.086773513248595	-1.0374920707055415  0.0 3.944e+43
0.8600	0.1107	0.028700000000000003	0.0286	1.027e+01	0.46199999999999974	0.46000000000000085	8.487e+10	3820000000.0	3820000000.0	331.62111	22.90879	220629.09+225431.9	331.62122	22.908868	0.86	8.14403241079998	0.06922934194935268	45.413188469032306	-0.8707230281689108  3.981e+43 0.0
0.8518	0.0000	0.0	0.005	2.406e+01	2.889999999999997	2.900000000000002	4.786e+11	339700000000.0	339700000000.0	332.13344	-0.87727	220832.02-005238.1	332.13341	-0.87726955	0.8518	9.534447964959865	0.045685697936460865	45.92421558977917	-1.7501114615819289  0.0 0.0
0.8444	0.0000	0.0	0.005	2.574e-01	0.015300000000000008	0.01539999999999997	2.010e+11	29200000000.0	29300000000.0	332.19305	24.1457	220846.33+240844.7	332.19305	24.145753	0.8444009	7.412022734076418	0.4667513303891149	44.120367747198145	-1.4315340732795099  1.87e+42 0.0
0.8520	0.0283	0.0075	0.007600000000000003	5.787e+01	1.1499999999999986	1.1500000000000057	7.741e+11	15400000000.0	15400000000.0	332.39086	-3.21051	220933.80-031237.7	332.39086	-3.2104928	0.852	9.286720440120437	0.015885938178606618	46.1690620701289	-1.257537456392772  0.0 0.0
0.8630	0.0501	0.013199999999999996	0.013199999999999996	9.298e+01	20.24000000000001	20.22	7.167e+11	144500000000.0	144600000000.0	334.75586	0.10296	221901.40+000610.6	334.75586	0.10295455	0.863	9.085203152092353	0.021579445857202527	45.59475228902435	-1.630329949469241  2.064e+43 1.841e+43
0.8648	0.0000	0.0	0.005	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	335.42413	25.06989	222141.79+250411.4	335.42414	25.06986	0.8647994	8.309611777686502	0.07588738699542608	45.25064946348062	-1.1988414006071189  0.0 0.0
0.8010	0.0716	0.0189	0.018799999999999997	3.838e+01	0.6900000000000048	0.6899999999999977	1.479e+11	53120000000.0	53100000000.0	336.42229	7.42109	222541.33+072515.8	336.42225	7.4210697	0.801	8.50120219107135	0.04820371824801767	45.58022701367404	-1.0608542637985467  0.0 1.354e+42
0.8690	0.0501	0.012799999999999999	0.012799999999999999	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	336.9225	17.21445	222741.38+171252.3	336.92244	17.21453	0.869	8.748191818173062	0.040837616571757024	45.02073314695802	-1.8673377576162766  0.0 0.0
0.8660	0.0613	0.016100000000000003	0.015999999999999993	6.716e+00	0.20699999999999985	0.20800000000000018	5.550e+10	1720000000.0	1710000000.0	337.04188	15.2989	222810.06+151755.7	337.04195	15.29882	0.866	8.13595903554963	0.26777708121073857	45.58190709232155	-0.693931029629317  5.194e+43 0.0
0.8300	0.0256	0.006700000000000001	0.006700000000000001	9.942e+00	0.4710000000000001	0.46799999999999997	2.021e+11	9600000000.0	9600000000.0	337.18012	4.79234	222843.22+044732.5	337.1801	4.7923736	0.83	8.6864271124024	0.02495211376686352	45.47712747060126	-1.349178728202377  7.743e+43 1.151e+45
0.8991	0.0083	0.0021999999999999997	0.0022000000000000006	2.024e+01	2.9299999999999997	2.9300000000000033	1.644e+11	15400000000.0	15400000000.0	337.24098	-1.1263	222857.83-010734.8	337.24101	-1.1263586	0.8991	8.980678708671377	0.06396982218194859	45.92686096253375	-1.1936968325388622  1.568e+44 0.0
0.8500	0.0263	0.0068000000000000005	0.0069	1.206e+01	0.05000000000000071	0.05999999999999872	2.452e+11	1100000000.0	1200000000.0	337.45591	-2.61149	222949.41-023641.4	337.45589	-2.6115034	0.85	8.605542573176203	0.03620768049889569	45.4662740508668	-1.2791476087106395  5.48e+44 0.0
0.8150	0.0509	0.0133	0.013399999999999995	8.770e-01	0.05689999999999995	0.05700000000000005	6.848e+11	96700000000.0	96800000000.0	337.96633	9.19256	223151.93+091132.9	337.96641	9.1924846	0.815	8.82330034959308	0.019443710348254935	45.51846066214813	-1.4447187738461873  0.0 5.097e+44
0.8954	0.0000	0.0	0.005	4.006e+01	2.3800000000000026	2.3799999999999955	7.968e+11	47400000000.0	47300000000.0	338.23395	13.30913	223256.14+131832.8	338.23396	13.309128	0.8954	8.906049434333738	0.047563418792459365	46.086217925299636	-0.9597105954353398  6.018e+42 0.0
0.8644	0.0425	0.011300000000000004	0.011299999999999998	4.645e+01	12.880000000000003	12.879999999999995	6.028e+11	64900000000.0	65000000000.0	338.91163	13.30725	223538.78+131826.0	338.91161	13.307224	0.8644	8.766910533975423	0.02278801181877251	46.057625031271115	-0.849164589105545  6.585e+43 0.0
0.8060	0.0501	0.013199999999999996	0.013199999999999996	0.000e+00	0.0	0.01	2.603e+11	27100000000.0	27200000000.0	338.95542	28.47457	223549.29+282828.6	338.95541	28.474633	0.806	8.493801346740078	0.061653713283769236	45.455360087956635	-1.1783203451846804  6.066e+43 0.0
0.8913	0.0000	0.0	0.005	8.000e+00	3.075	3.08	3.730e+11	82000000000.0	82000000000.0	339.03041	-0.73559	223607.28-004408.0	339.03034	-0.73559702	0.8913	8.83750252541359	0.3303941068145817	45.4940485175145	-1.4833330943003276  0.0 1.618e+45
0.8920	0.0913	0.023700000000000013	0.0237	9.259e+00	0.5519999999999996	0.5519999999999996	1.228e+11	7300000000.0	7400000000.0	339.0788	29.94112	223618.92+295628.1	339.07887	29.941158	0.892	8.019016647028847	0.18858498242278968	45.26232608445245	-0.8965696489776376  1.982e+43 0.0
0.8770	0.0274	0.007100000000000002	0.007100000000000002	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	342.82212	-2.12448	225117.30-020728.1	342.82211	-2.1244933	0.877	8.237131978339152	0.08216343987992318	45.431079055425954	-0.9459320093144348  0.0 3.019e+43
0.8450	0.0220	0.005599999999999997	0.0057	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	342.90326	17.42109	225136.78+172515.9	342.90326	17.421086	0.845	8.491570330608324	0.11003390537356675	45.25907658572734	-1.3723728312822185  0.0 6.035e+44
0.8780	0.0158	0.004100000000000001	0.004199999999999999	1.183e+01	5.61	5.6	5.561e+11	14200000000.0	14200000000.0	343.06771	13.24542	225216.24+131443.5	343.06771	13.245435	0.878	8.618173824648965	0.03753224134533988	45.934658405922505	-0.8233945051276966  1.485e+43 0.0
0.8590	0.0198	0.005100000000000002	0.005099999999999997	1.884e+01	0.14999999999999858	0.14999999999999858	1.557e+11	1300000000.0	1200000000.0	344.21513	-0.77976	225651.62-004647.1	344.21511	-0.77976662	0.859	8.306599175710103	0.02396515817387828	45.41418033178647	-1.0322979303248714  9.867e+43 0.0
0.8947	0.2330	0.060500000000000026	0.060600000000000015	6.187e+01	2.559999999999995	2.5600000000000094	4.807e+11	19900000000.0	19900000000.0	344.34472	18.51819	225722.75+183105.5	344.34482	18.518219	0.8947004	8.366930560112195	0.07710630116527585	45.30251741028788	-1.2042922362255555  1.516e+44 0.0
0.8223	0.0000	0.0	0.005	1.186e+01	22.72	22.71	1.573e+11	19000000000.0	19000000000.0	344.72405	17.69935	225853.76+174157.9	344.72404	17.699426	0.8223003	8.70546310221648	0.03285788795423796	45.65396018195688	-1.1913820066608347  1.665e+44 0.0
0.8630	0.1271	0.03299999999999999	0.03290000000000001	0.000e+00	0.0	0.01	1.891e+11	64700000000.0	64600000000.0	348.36132	26.29078	231326.70+261726.7	348.36129	26.290776	0.863	8.704741204466789	0.06551343491180127	45.171332158945305	-1.673288131922721  0.0 0.0
0.8640	0.0000	0.0	0.005	2.498e+01	0.9800000000000004	0.9800000000000004	2.064e+11	8000000000.0	8100000000.0	348.41857	30.21752	231340.44+301303.3	348.4185	30.217592	0.864	9.15493391626121	0.027422848054019996	45.963552749218266	-1.3312602534441818  6.955e+43 0.0
0.8650	0.1000	0.02560000000000001	0.025599999999999984	4.021e+00	14.300999999999998	14.308999999999997	3.323e+10	17360000000.0	17350000000.0	349.01664	15.44094	231603.99+152627.2	349.01664	15.440895	0.865	7.828439446274865	0.265733520276919	45.31755665101066	-0.6507618816654405  3.698e+42 0.0
0.8103	0.0201	0.0052	0.005299999999999999	6.906e+00	1.795	1.7950000000000008	1.404e+11	7200000000.0	7200000000.0	349.37061	0.28424	231728.93+001703.0	349.37058	0.28415921	0.8103	8.598010989546983	0.05457195615909184	45.4911120186351	-1.2467780573131206  3.863e+43 2.96e+44
0.8588	0.0242	0.0063999999999999994	0.0063	2.881e+01	2.1199999999999974	2.120000000000001	5.857e+11	43100000000.0	43100000000.0	349.61014	21.01183	231826.44+210042.5	349.61017	21.011832	0.8588002	7.939804538796253	0.11485618048230933	45.466122559241406	-0.6135610659560842  0.0 1.094e+44
0.8300	0.0511	0.013499999999999998	0.013500000000000005	1.828e+01	0.6000000000000014	0.5999999999999979	3.747e+11	12200000000.0	12300000000.0	351.19443	23.10744	232446.67+230626.7	351.19447	23.107437	0.83	8.982072024736754	0.03171041473300694	45.82648582014218	-1.295465290995809  0.0 1.33e+44
0.8730	0.1097	0.028300000000000006	0.02819999999999999	1.533e+01	0.4299999999999997	0.4399999999999995	2.051e+11	62200000000.0	62200000000.0	351.70709	0.7403	232649.71+004425.0	351.70714	0.74029118	0.873	8.34963992894465	0.09195243773935861	45.184157732301365	-1.3053612830445227  0.0 0.0
0.8440	0.0176	0.004600000000000002	0.0045000000000000005	4.534e+00	1.2449999999999997	1.245	1.191e+11	600000000.0	700000000.0	352.61386	12.96587	233027.32+125757.2	352.61387	12.965893	0.844	8.045491381593393	0.19212456612675602	45.43348840037197	-0.7518820676226599  3.403e+44 0.0
0.8350	0.0938	0.024499999999999994	0.024400000000000005	1.006e+01	2.173000000000001	2.1799999999999997	2.645e+11	59000000000.0	58900000000.0	352.75416	11.25761	233101.00+111527.4	352.75419	11.257613	0.835	9.029556052504518	0.030221436635831638	45.55544983350656	-1.6139853053991973  5.474e+42 1.602e+42
0.8550	0.1202	0.031100000000000003	0.03109999999999999	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	352.98356	22.86501	233156.08+225154.0	352.98369	22.865021	0.855	9.144284075731807	0.05034690468931905	44.98640244498411	-2.297760717148936  0.0 0.0
0.8180	0.0156	0.0040999999999999995	0.004200000000000002	1.951e+01	0.0400000000000027	0.029999999999997584	3.965e+11	600000000.0	700000000.0	355.56092	8.16191	234214.62+080942.9	355.56093	8.1619465	0.818	8.067699776557221	0.06662972170890259	45.395987031123425	-0.8115918318350329  7.812e+43 1.161e+44
0.8626	0.0000	0.0	0.005	2.851e+01	3.8100000000000023	3.8099999999999987	2.215e+11	56900000000.0	57000000000.0	355.61406	-0.02361	234227.39-000125.2	355.61412	-0.023679005	0.8626	7.91959474027621	0.2628747813187226	45.643327917516736	-0.41614590916071154  0.0 5.187e+44
0.8430	0.2338	0.06040000000000001	0.0605	1.804e+01	0.379999999999999	0.38000000000000256	4.740e+11	47600000000.0	47600000000.0	355.66226	15.77211	234238.95+154619.5	355.66231	15.772104	0.843	8.40157926766076	0.0621921363202902	44.76315238055096	-1.7783059735110334  0.0 0.0
0.8590	0.1000	0.0266	0.026599999999999985	1.225e+02	11.200000000000003	11.099999999999994	9.441e+11	94100000000.0	93900000000.0	356.00057	32.29687	234400.14+321748.6	356.00061	32.296858	0.859	8.573380026862166	0.09213689830986131	45.67758203618651	-1.035677077076896  1.19e+44 0.0
0.8030	0.2139	0.05740000000000001	0.05739999999999998	0.000e+00	0.0	0.01	9.379e+10	3980000000.0	3980000000.0	356.23391	20.74104	234456.13+204427.7	356.2339	20.741022	0.803	8.329212794266075	0.049632453766447995	45.97375306452588	-0.4953388161414322  0.0 2.745e+44
0.8976	0.0000	0.0	0.005	2.760e+01	100.14000000000001	100.1	2.281e+11	106100000000.0	106100000000.0	356.58437	-9.2803	234620.25-091648.8	356.58442	-9.2802525	0.8976	8.931745410926068	0.08844501672461788	45.880255978285525	-1.1913685190417793  7.04e+44 1.877e+45
0.8670	0.0892	0.023000000000000007	0.023099999999999996	1.126e+01	19.926000000000002	19.93	3.459e+10	160000000.0	160000000.0	356.77016	31.71813	234704.86+314305.1	356.77027	31.718102	0.867	8.581168841544207	0.06297615205884483	45.396219224244554	-1.32482870370089  6.474e+44 4.631e+44
0.8430	0.0000	0.0	0.005	8.057e+00	0.1670000000000007	0.16699999999999982	3.788e+11	7800000000.0	7900000000.0	357.52243	-2.20466	235005.37-021216.7	357.52241	-2.2046559	0.843	8.96293582723179	0.03748896018446373	45.982693393991624	-1.120121519641403  0.0 0.0
0.8671	0.0398	0.010400000000000003	0.010499999999999995	2.548e+01	37.269999999999996	37.260000000000005	5.067e+11	34200000000.0	34200000000.0	358.37361	-8.90919	235329.65-085433.0	358.37357	-8.9092012	0.8671	9.123128544731756	0.10791649615700157	45.892998125397575	-1.3700095057354176  0.0 0.0
0.8449	0.0108	0.0028000000000000004	0.0027999999999999987	1.505e+01	0.3600000000000012	0.34999999999999964	1.364e+11	3300000000.0	3200000000.0	358.39326	23.46016	235334.38+232736.3	358.39327	23.460096	0.8449009	8.470567626486051	0.03412208982568968	45.241756575977355	-1.3686901369099334  0.0 0.0
0.8620	0.1242	0.03180000000000001	0.031799999999999995	3.219e+01	15.759999999999998	15.75	1.549e+11	6000000000.0	5900000000.0	358.58658	6.22736	235420.79+061338.4	358.58662	6.2273598	0.862	8.456129242875527	0.0819548958793039	45.243208431300225	-1.3527998979765385  0.0 0.0
0.8620	0.0619	0.016099999999999996	0.016200000000000006	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	358.75497	-6.04015	235501.20-060224.6	358.75502	-6.0401723	0.862	7.798883067481331	0.34793325055320823	45.26083597294136	-0.67792618094121  0.0 0.0
0.8370	0.0210	0.005500000000000001	0.005499999999999998	1.605e+01	1.200000000000001	1.1999999999999993	1.304e+11	25900000000.0	26000000000.0	359.55214	23.40234	235812.51+232408.4	359.55217	23.402355	0.837	8.202281653663961	0.08930497040194924	45.65531490930769	-0.6868458307575073  2.747e+43 0.0
